StoreID,BusinessDate,PLU,Description,ItemType,CategoryLvl1Desc,CategoryLvl2Desc,CategoryLvl3Desc,ReceivedQuantity,SoldQuantity,EndQuantity,LatestOrder,StockedOut,GroupID,MissedSales,Days,Weekday,National Holiday
18,2019-06-30,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,1.0,1.0,0.0,15,1,3.0,0.195563,3.0,0,0
18,2019-06-30,820602,Everything Bagel,Core,Food,Bake Case,Bagels,6.0,6.0,0.0,11,1,3.0,1.188279,3.0,0,0
18,2019-06-30,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,6.0,4.0,0.0,11,0,3.0,0.0,3.0,0,0
18,2019-06-30,820902,Butter Croissant,Core,Food,Bake Case,Pastries,10.0,3.0,0.0,10,0,3.0,0.0,3.0,0,0
18,2019-06-30,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,6.0,6.0,0.0,12,1,3.0,1.477843,3.0,0,0
18,2019-06-30,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,4.0,3.0,0.0,17,0,3.0,0.0,3.0,0,0
18,2019-06-30,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,2.0,12.0,17,0,3.0,0.0,3.0,0,0
18,2019-06-30,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,4.0,5.0,1.0,11,0,3.0,0.0,3.0,0,0
18,2019-06-30,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,6.0,6.0,0.0,20,1,3.0,0.070192,3.0,0,0
18,2019-06-30,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,6.0,2.0,0.0,11,0,3.0,0.0,3.0,0,0
18,2019-06-30,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,8.0,4.0,8.0,13,0,3.0,0.0,3.0,0,0
18,2019-06-30,841402,Almond Croissant,Core,Food,Bake Case,Pastries,8.0,8.0,0.0,15,1,3.0,0.620563,3.0,0,0
18,2019-07-01,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,5.0,2.0,5.0,18,0,3.0,0.0,1.0,1,0
18,2019-07-01,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,2.0,1.0,1.0,8,0,3.0,0.0,1.0,1,0
18,2019-07-01,820602,Everything Bagel,Core,Food,Bake Case,Bagels,6.0,5.0,0.0,12,1,3.0,0.749616,1.0,1,0
18,2019-07-01,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,6.0,4.0,0.0,15,0,3.0,0.0,1.0,1,0
18,2019-07-01,820902,Butter Croissant,Core,Food,Bake Case,Pastries,8.0,5.0,0.0,17,0,3.0,0.0,1.0,1,0
18,2019-07-01,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,8.0,3.0,0.0,20,0,3.0,0.0,1.0,1,0
18,2019-07-01,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,6.0,1.0,0.0,9,0,3.0,0.0,1.0,1,0
18,2019-07-01,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,2.0,12.0,14,0,3.0,0.0,1.0,1,0
18,2019-07-01,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,3.0,4.0,0.0,12,1,3.0,0.611476,1.0,1,0
18,2019-07-01,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,8.0,4.0,0.0,21,0,3.0,0.0,1.0,1,0
18,2019-07-01,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,6.0,6.0,0.0,9,1,3.0,1.934296,1.0,1,0
18,2019-07-01,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,8.0,3.0,8.0,16,0,3.0,0.0,1.0,1,0
18,2019-07-01,841402,Almond Croissant,Core,Food,Bake Case,Pastries,6.0,5.0,0.0,10,1,3.0,1.929191,1.0,1,0
18,2019-07-02,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,2.0,4.0,0.0,16,0,3.0,0.0,5.0,1,0
18,2019-07-02,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,3.0,0.0,3.0,0,0,3.0,0.0,5.0,1,0
18,2019-07-02,820602,Everything Bagel,Core,Food,Bake Case,Bagels,6.0,5.0,0.0,9,1,3.0,3.018607,5.0,1,0
18,2019-07-02,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,8.0,4.0,0.0,14,0,3.0,0.0,5.0,1,0
18,2019-07-02,820902,Butter Croissant,Core,Food,Bake Case,Pastries,8.0,2.0,1.0,10,0,3.0,0.0,5.0,1,0
18,2019-07-02,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,8.0,6.0,0.0,18,0,3.0,0.0,5.0,1,0
18,2019-07-02,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,6.0,2.0,0.0,12,0,3.0,0.0,5.0,1,0
18,2019-07-02,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,2.0,3.0,-2.0,10,1,3.0,1.130393,5.0,1,0
18,2019-07-02,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,8.0,6.0,0.0,14,0,3.0,0.0,5.0,1,0
18,2019-07-02,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,6.0,4.0,0.0,13,0,3.0,0.0,5.0,1,0
18,2019-07-02,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,8.0,3.0,8.0,11,0,3.0,0.0,5.0,1,0
18,2019-07-02,841402,Almond Croissant,Core,Food,Bake Case,Pastries,8.0,4.0,0.0,14,0,3.0,0.0,5.0,1,0
18,2019-07-03,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,2.0,2.0,1.0,20,0,3.0,0.0,6.0,1,0
18,2019-07-03,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,3.0,4.0,3.0,19,0,3.0,0.0,6.0,1,0
18,2019-07-03,820602,Everything Bagel,Core,Food,Bake Case,Bagels,6.0,4.0,0.0,10,0,3.0,0.0,6.0,1,0
18,2019-07-03,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,6.0,6.0,0.0,17,1,3.0,0.296765,6.0,1,0
18,2019-07-03,820902,Butter Croissant,Core,Food,Bake Case,Pastries,8.0,5.0,0.0,14,0,3.0,0.0,6.0,1,0
18,2019-07-03,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,8.0,8.0,0.0,14,1,3.0,0.998266,6.0,1,0
18,2019-07-03,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,6.0,1.0,0.0,11,0,3.0,0.0,6.0,1,0
18,2019-07-03,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,0.0,0.0,0,0,3.0,0.0,6.0,1,0
18,2019-07-03,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,2.0,2.0,0.0,12,0,3.0,0.0,6.0,1,0
18,2019-07-03,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,8.0,8.0,0.0,21,0,3.0,0.0,6.0,1,0
18,2019-07-03,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,8.0,6.0,0.0,15,0,3.0,0.0,6.0,1,0
18,2019-07-03,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,8.0,3.0,8.0,14,0,3.0,0.0,6.0,1,0
18,2019-07-03,841402,Almond Croissant,Core,Food,Bake Case,Pastries,8.0,5.0,0.0,18,0,3.0,0.0,6.0,1,0
18,2019-07-04,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,2.0,2.0,0.0,13,1,3.0,0.834225,4.0,1,1
18,2019-07-04,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,2.0,4.0,1.0,19,0,3.0,0.0,4.0,1,1
18,2019-07-04,820602,Everything Bagel,Core,Food,Bake Case,Bagels,12.0,5.0,6.0,10,0,3.0,0.0,4.0,1,1
18,2019-07-04,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,6.0,6.0,0.0,10,1,3.0,2.060422,4.0,1,1
18,2019-07-04,820902,Butter Croissant,Core,Food,Bake Case,Pastries,6.0,7.0,0.0,13,1,3.0,0.982799,4.0,1,1
18,2019-07-04,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,6.0,5.0,0.0,15,1,3.0,0.79684,4.0,1,1
18,2019-07-04,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,4.0,4.0,0.0,13,1,3.0,0.973564,4.0,1,1
18,2019-07-04,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,1.0,0.0,13,1,3.0,1.104571,4.0,1,1
18,2019-07-04,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,2.0,1.0,1.0,9,0,3.0,0.0,4.0,1,1
18,2019-07-04,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,6.0,5.0,0.0,15,1,3.0,0.640232,4.0,1,1
18,2019-07-04,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,4.0,3.0,0.0,11,1,3.0,1.035724,4.0,1,1
18,2019-07-04,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,8.0,2.0,8.0,9,0,3.0,0.0,4.0,1,1
18,2019-07-04,841402,Almond Croissant,Core,Food,Bake Case,Pastries,6.0,5.0,0.0,14,1,3.0,0.779871,4.0,1,1
18,2019-07-05,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,3.0,2.0,1.0,13,0,3.0,0.0,0.0,1,0
18,2019-07-05,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,3.0,2.0,1.0,14,0,3.0,0.0,0.0,1,0
18,2019-07-05,820602,Everything Bagel,Core,Food,Bake Case,Bagels,0.0,6.0,0.0,13,1,3.0,0.498115,0.0,1,0
18,2019-07-05,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,8.0,8.0,0.0,13,1,3.0,0.97086,0.0,1,0
18,2019-07-05,820902,Butter Croissant,Core,Food,Bake Case,Pastries,8.0,8.0,0.0,16,1,3.0,0.441586,0.0,1,0
18,2019-07-05,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,8.0,7.0,0.0,16,1,3.0,0.5807,0.0,1,0
18,2019-07-05,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,6.0,4.0,0.0,20,0,3.0,0.0,0.0,1,0
18,2019-07-05,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,0.0,2.0,0,0,3.0,0.0,0.0,1,0
18,2019-07-05,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,2.0,1.0,2.0,12,0,3.0,0.0,0.0,1,0
18,2019-07-05,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,6.0,5.0,0.0,14,1,3.0,0.797588,0.0,1,0
18,2019-07-05,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,8.0,4.0,0.0,10,0,3.0,0.0,0.0,1,0
18,2019-07-05,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,8.0,4.0,12.0,17,0,3.0,0.0,0.0,1,0
18,2019-07-05,841402,Almond Croissant,Core,Food,Bake Case,Pastries,8.0,5.0,0.0,19,0,3.0,0.0,0.0,1,0
18,2019-07-06,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,2.0,0.0,2.0,0,0,3.0,0.0,2.0,0,0
18,2019-07-06,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,0.0,1.0,0.0,8,1,3.0,1.30862,2.0,0,0
18,2019-07-06,820602,Everything Bagel,Core,Food,Bake Case,Bagels,6.0,3.0,0.0,13,0,3.0,0.0,2.0,0,0
18,2019-07-06,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,8.0,5.0,0.0,18,0,3.0,0.0,2.0,0,0
18,2019-07-06,820902,Butter Croissant,Core,Food,Bake Case,Pastries,8.0,4.0,0.0,20,0,3.0,0.0,2.0,0,0
18,2019-07-06,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,8.0,7.0,0.0,19,1,3.0,0.154426,2.0,0,0
18,2019-07-06,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,6.0,4.0,0.0,11,0,3.0,0.0,2.0,0,0
18,2019-07-06,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,0.0,0.0,0,0,3.0,0.0,2.0,0,0
18,2019-07-06,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,2.0,1.0,2.0,9,0,3.0,0.0,2.0,0,0
18,2019-07-06,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,6.0,4.0,0.0,20,0,3.0,0.0,2.0,0,0
18,2019-07-06,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,8.0,9.0,0.0,14,1,3.0,0.460201,2.0,0,0
18,2019-07-06,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,8.0,3.0,0.0,18,0,3.0,0.0,2.0,0,0
18,2019-07-06,841402,Almond Croissant,Core,Food,Bake Case,Pastries,8.0,7.0,0.0,17,1,3.0,0.320115,2.0,0,0
18,2019-07-07,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,2.0,1.0,2.0,13,0,3.0,0.0,3.0,0,0
18,2019-07-07,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,2.0,1.0,0.0,13,1,3.0,0.361852,3.0,0,0
18,2019-07-07,820602,Everything Bagel,Core,Food,Bake Case,Bagels,6.0,5.0,0.0,11,1,3.0,1.188279,3.0,0,0
18,2019-07-07,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,8.0,6.0,0.0,20,0,3.0,0.0,3.0,0,0
18,2019-07-07,820902,Butter Croissant,Core,Food,Bake Case,Pastries,8.0,5.0,0.0,14,0,3.0,0.0,3.0,0,0
18,2019-07-07,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,8.0,6.0,0.0,20,0,3.0,0.0,3.0,0,0
18,2019-07-07,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,6.0,5.0,0.0,18,1,3.0,0.219064,3.0,0,0
18,2019-07-07,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,2.0,17.0,16,0,3.0,0.0,3.0,0,0
18,2019-07-07,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,2.0,2.0,1.0,11,0,3.0,0.0,3.0,0,0
18,2019-07-07,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,6.0,5.0,0.0,16,1,3.0,0.481599,3.0,0,0
18,2019-07-07,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,8.0,3.0,0.0,18,0,3.0,0.0,3.0,0,0
18,2019-07-07,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,64.0,9.0,16.0,18,0,3.0,0.0,3.0,0,0
18,2019-07-07,841402,Almond Croissant,Core,Food,Bake Case,Pastries,8.0,8.0,0.0,10,1,3.0,1.929191,3.0,0,0
18,2019-07-08,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,3.0,5.0,1.0,20,0,3.0,0.0,1.0,1,0
18,2019-07-08,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,3.0,0.0,3.0,0,0,3.0,0.0,1.0,1,0
18,2019-07-08,820602,Everything Bagel,Core,Food,Bake Case,Bagels,6.0,4.0,0.0,13,0,3.0,0.0,1.0,1,0
18,2019-07-08,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,6.0,5.0,0.0,20,0,3.0,0.0,1.0,1,0
18,2019-07-08,820902,Butter Croissant,Core,Food,Bake Case,Pastries,8.0,5.0,0.0,20,0,3.0,0.0,1.0,1,0
18,2019-07-08,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,8.0,5.0,0.0,19,0,3.0,0.0,1.0,1,0
18,2019-07-08,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,6.0,5.0,0.0,20,0,3.0,0.0,1.0,1,0
18,2019-07-08,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,0.0,0.0,0,0,3.0,0.0,1.0,1,0
18,2019-07-08,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,3.0,5.0,0.0,13,1,3.0,0.434975,1.0,1,0
18,2019-07-08,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,8.0,4.0,0.0,18,0,3.0,0.0,1.0,1,0
18,2019-07-08,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,8.0,3.0,0.0,18,0,3.0,0.0,1.0,1,0
18,2019-07-08,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,8.0,6.0,0.0,9,0,3.0,0.0,1.0,1,0
18,2019-07-08,841402,Almond Croissant,Core,Food,Bake Case,Pastries,8.0,8.0,0.0,19,1,3.0,0.131753,1.0,1,0
18,2019-07-09,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,3.0,1.0,3.0,20,0,3.0,0.0,5.0,1,0
18,2019-07-09,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,3.0,1.0,3.0,16,0,3.0,0.0,5.0,1,0
18,2019-07-09,820602,Everything Bagel,Core,Food,Bake Case,Bagels,6.0,3.0,0.0,13,0,3.0,0.0,5.0,1,0
18,2019-07-09,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,6.0,4.0,0.0,13,0,3.0,0.0,5.0,1,0
18,2019-07-09,820902,Butter Croissant,Core,Food,Bake Case,Pastries,6.0,5.0,0.0,12,1,3.0,1.244284,5.0,1,0
18,2019-07-09,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,8.0,6.0,0.0,19,0,3.0,0.0,5.0,1,0
18,2019-07-09,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,6.0,1.0,0.0,15,0,3.0,0.0,5.0,1,0
18,2019-07-09,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,0.0,0.0,0,0,3.0,0.0,5.0,1,0
18,2019-07-09,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,3.0,3.0,0.0,12,1,3.0,0.611476,5.0,1,0
18,2019-07-09,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,8.0,5.0,0.0,17,0,3.0,0.0,5.0,1,0
18,2019-07-09,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,6.0,4.0,0.0,17,0,3.0,0.0,5.0,1,0
18,2019-07-09,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,8.0,6.0,0.0,18,0,3.0,0.0,5.0,1,0
18,2019-07-09,841402,Almond Croissant,Core,Food,Bake Case,Pastries,6.0,3.0,0.0,19,0,3.0,0.0,5.0,1,0
18,2019-07-10,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,2.0,2.0,2.0,13,0,3.0,0.0,6.0,1,0
18,2019-07-10,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,3.0,0.0,3.0,0,0,3.0,0.0,6.0,1,0
18,2019-07-10,820602,Everything Bagel,Core,Food,Bake Case,Bagels,6.0,5.0,0.0,12,1,3.0,0.749616,6.0,1,0
18,2019-07-10,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,8.0,1.0,0.0,16,0,3.0,0.0,6.0,1,0
18,2019-07-10,820902,Butter Croissant,Core,Food,Bake Case,Pastries,6.0,6.0,0.0,12,1,3.0,1.244284,6.0,1,0
18,2019-07-10,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,10.0,5.0,0.0,18,0,3.0,0.0,6.0,1,0
18,2019-07-10,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,4.0,4.0,0.0,10,1,3.0,1.930618,6.0,1,0
18,2019-07-10,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,1.0,0.0,17,1,3.0,0.380851,6.0,1,0
18,2019-07-10,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,2.0,1.0,1.0,9,0,3.0,0.0,6.0,1,0
18,2019-07-10,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,8.0,4.0,0.0,13,0,3.0,0.0,6.0,1,0
18,2019-07-10,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,8.0,4.0,0.0,13,0,3.0,0.0,6.0,1,0
18,2019-07-10,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,0.0,1.0,0.0,9,0,3.0,0.0,6.0,1,0
18,2019-07-10,841402,Almond Croissant,Core,Food,Bake Case,Pastries,6.0,4.0,0.0,16,0,3.0,0.0,6.0,1,0
18,2019-07-11,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,3.0,2.0,3.0,17,0,3.0,0.0,4.0,1,0
18,2019-07-11,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,3.0,0.0,3.0,0,0,3.0,0.0,4.0,1,0
18,2019-07-11,820602,Everything Bagel,Core,Food,Bake Case,Bagels,9.0,4.0,0.0,13,0,3.0,0.0,4.0,1,0
18,2019-07-11,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,6.0,3.0,-2.0,12,0,3.0,0.0,4.0,1,0
18,2019-07-11,820902,Butter Croissant,Core,Food,Bake Case,Pastries,8.0,6.0,0.0,11,0,3.0,0.0,4.0,1,0
18,2019-07-11,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,8.0,6.0,-2.0,20,0,3.0,0.0,4.0,1,0
18,2019-07-11,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,4.0,3.0,0.0,19,1,3.0,0.132804,4.0,1,0
18,2019-07-11,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,0.0,0.0,0,0,3.0,0.0,4.0,1,0
18,2019-07-11,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,3.0,3.0,1.0,8,0,3.0,0.0,4.0,1,0
18,2019-07-11,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,8.0,6.0,0.0,16,0,3.0,0.0,4.0,1,0
18,2019-07-11,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,6.0,3.0,0.0,19,0,3.0,0.0,4.0,1,0
18,2019-07-11,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,8.0,1.0,7.0,7,0,3.0,0.0,4.0,1,0
18,2019-07-11,841402,Almond Croissant,Core,Food,Bake Case,Pastries,6.0,6.0,0.0,15,1,3.0,0.620563,4.0,1,0
18,2019-07-12,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,3.0,4.0,2.0,14,0,3.0,0.0,0.0,1,0
18,2019-07-12,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,2.0,2.0,2.0,10,0,3.0,0.0,0.0,1,0
18,2019-07-12,820602,Everything Bagel,Core,Food,Bake Case,Bagels,9.0,6.0,0.0,10,0,3.0,0.0,0.0,1,0
18,2019-07-12,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,8.0,2.0,0.0,15,0,3.0,0.0,0.0,1,0
18,2019-07-12,820902,Butter Croissant,Core,Food,Bake Case,Pastries,10.0,4.0,0.0,16,0,3.0,0.0,0.0,1,0
18,2019-07-12,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,8.0,5.0,0.0,21,0,3.0,0.0,0.0,1,0
18,2019-07-12,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,6.0,4.0,0.0,21,0,3.0,0.0,0.0,1,0
18,2019-07-12,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,0.0,0.0,0,0,3.0,0.0,0.0,1,0
18,2019-07-12,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,2.0,3.0,0.0,10,1,3.0,1.130393,0.0,1,0
18,2019-07-12,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,6.0,5.0,0.0,12,1,3.0,1.206445,0.0,1,0
