StoreID,BusinessDate,PLU,Description,ItemType,CategoryLvl1Desc,CategoryLvl2Desc,CategoryLvl3Desc,ReceivedQuantity,SoldQuantity,EndQuantity,LatestOrder,StockedOut,GroupID,MissedSales,Days,Weekday,National Holiday
117,2019-07-04,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,2.0,0.0,2.0,0,0,2.0,0.0,4.0,1,1
117,2019-07-04,820602,Everything Bagel,Core,Food,Bake Case,Bagels,9.0,0.0,3.0,0,0,2.0,0.0,4.0,1,1
117,2019-07-04,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,4.0,3.0,0.0,11,1,2.0,1.140231,4.0,1,1
117,2019-07-04,820902,Butter Croissant,Core,Food,Bake Case,Pastries,6.0,0.0,2.0,0,0,2.0,0.0,4.0,1,1
117,2019-07-04,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,4.0,0.0,0.0,0,0,2.0,0.0,4.0,1,1
117,2019-07-04,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,4.0,2.0,0.0,10,0,2.0,0.0,4.0,1,1
117,2019-07-04,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,1.0,0.0,13,1,2.0,0.858776,4.0,1,1
117,2019-07-04,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,2.0,1.0,2.0,13,0,2.0,0.0,4.0,1,1
117,2019-07-04,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,6.0,5.0,0.0,13,1,2.0,0.800067,4.0,1,1
117,2019-07-04,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,4.0,1.0,0.0,9,0,2.0,0.0,4.0,1,1
117,2019-07-04,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,8.0,4.0,12.0,13,0,2.0,0.0,4.0,1,1
117,2019-07-04,841402,Almond Croissant,Core,Food,Bake Case,Pastries,4.0,1.0,0.0,13,0,2.0,0.0,4.0,1,1
117,2019-07-05,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,2.0,1.0,1.0,13,0,2.0,0.0,0.0,1,0
117,2019-07-05,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,1.0,2.0,1.0,12,0,2.0,0.0,0.0,1,0
117,2019-07-05,820602,Everything Bagel,Core,Food,Bake Case,Bagels,0.0,3.0,0.0,8,1,2.0,3.895409,0.0,1,0
117,2019-07-05,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,6.0,1.0,0.0,11,0,2.0,0.0,0.0,1,0
117,2019-07-05,820902,Butter Croissant,Core,Food,Bake Case,Pastries,6.0,6.0,0.0,9,0,2.0,0.0,0.0,1,0
117,2019-07-05,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,4.0,4.0,0.0,10,1,2.0,2.120334,0.0,1,0
117,2019-07-05,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,4.0,2.0,0.0,10,0,2.0,0.0,0.0,1,0
117,2019-07-05,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,1.0,0.0,10,1,2.0,1.214253,0.0,1,0
117,2019-07-05,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,3.0,2.0,3.0,13,0,2.0,0.0,0.0,1,0
117,2019-07-05,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,4.0,1.0,0.0,11,0,2.0,0.0,0.0,1,0
117,2019-07-05,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,4.0,2.0,0.0,14,0,2.0,0.0,0.0,1,0
117,2019-07-05,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,8.0,1.0,16.0,9,0,2.0,0.0,0.0,1,0
117,2019-07-05,841402,Almond Croissant,Core,Food,Bake Case,Pastries,4.0,0.0,0.0,0,0,2.0,0.0,0.0,1,0
117,2019-07-06,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,2.0,0.0,2.0,0,0,2.0,0.0,2.0,0,0
117,2019-07-06,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,2.0,0.0,2.0,0,0,2.0,0.0,2.0,0,0
117,2019-07-06,820602,Everything Bagel,Core,Food,Bake Case,Bagels,6.0,4.0,0.0,16,0,2.0,0.0,2.0,0,0
117,2019-07-06,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,6.0,3.0,0.0,16,0,2.0,0.0,2.0,0,0
117,2019-07-06,820902,Butter Croissant,Core,Food,Bake Case,Pastries,16.0,4.0,0.0,10,0,2.0,0.0,2.0,0,0
117,2019-07-06,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,4.0,2.0,0.0,14,0,2.0,0.0,2.0,0,0
117,2019-07-06,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,4.0,1.0,0.0,6,0,2.0,0.0,2.0,0,0
117,2019-07-06,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,0.0,0.0,0,0,2.0,0.0,2.0,0,0
117,2019-07-06,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,2.0,1.0,2.0,10,0,2.0,0.0,2.0,0,0
117,2019-07-06,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,6.0,4.0,0.0,18,0,2.0,0.0,2.0,0,0
117,2019-07-06,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,4.0,2.0,0.0,10,0,2.0,0.0,2.0,0,0
117,2019-07-06,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,8.0,5.0,5.0,19,0,2.0,0.0,2.0,0,0
117,2019-07-06,841402,Almond Croissant,Core,Food,Bake Case,Pastries,4.0,2.0,0.0,9,0,2.0,0.0,2.0,0,0
117,2019-07-07,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,2.0,0.0,2.0,0,0,2.0,0.0,3.0,0,0
117,2019-07-07,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,2.0,0.0,2.0,0,0,2.0,0.0,3.0,0,0
117,2019-07-07,820602,Everything Bagel,Core,Food,Bake Case,Bagels,6.0,2.0,0.0,10,0,2.0,0.0,3.0,0,0
117,2019-07-07,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,6.0,3.0,0.0,16,0,2.0,0.0,3.0,0,0
117,2019-07-07,820902,Butter Croissant,Core,Food,Bake Case,Pastries,6.0,5.0,0.0,17,1,2.0,0.228749,3.0,0,0
117,2019-07-07,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,2.0,2.0,0.0,9,1,2.0,2.791204,3.0,0,0
117,2019-07-07,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,4.0,0.0,0.0,0,0,2.0,0.0,3.0,0,0
117,2019-07-07,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,0.0,0.0,0,0,2.0,0.0,3.0,0,0
117,2019-07-07,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,2.0,1.0,2.0,9,0,2.0,0.0,3.0,0,0
117,2019-07-07,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,6.0,2.0,0.0,15,0,2.0,0.0,3.0,0,0
117,2019-07-07,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,2.0,0.0,0.0,0,0,2.0,0.0,3.0,0,0
117,2019-07-07,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,8.0,3.0,6.0,12,0,2.0,0.0,3.0,0,0
117,2019-07-07,841402,Almond Croissant,Core,Food,Bake Case,Pastries,2.0,1.0,0.0,16,1,2.0,0.382052,3.0,0,0
117,2019-07-08,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,3.0,0.0,2.0,0,0,2.0,0.0,1.0,1,0
117,2019-07-08,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,0.0,0.0,0.0,0,0,2.0,0.0,1.0,1,0
117,2019-07-08,820602,Everything Bagel,Core,Food,Bake Case,Bagels,3.0,4.0,0.0,9,1,2.0,2.909824,1.0,1,0
117,2019-07-08,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,6.0,6.0,0.0,12,1,2.0,0.86816,1.0,1,0
117,2019-07-08,820902,Butter Croissant,Core,Food,Bake Case,Pastries,6.0,4.0,1.0,9,0,2.0,0.0,1.0,1,0
117,2019-07-08,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,4.0,2.0,0.0,12,0,2.0,0.0,1.0,1,0
117,2019-07-08,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,4.0,1.0,0.0,6,0,2.0,0.0,1.0,1,0
117,2019-07-08,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,0.0,0.0,0.0,0,0,2.0,0.0,1.0,1,0
117,2019-07-08,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,2.0,0.0,2.0,0,0,2.0,0.0,1.0,1,0
117,2019-07-08,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,6.0,1.0,2.0,10,0,2.0,0.0,1.0,1,0
117,2019-07-08,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,2.0,2.0,0.0,18,1,2.0,0.078375,1.0,1,0
117,2019-07-08,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,8.0,5.0,8.0,17,0,2.0,0.0,1.0,1,0
117,2019-07-08,841402,Almond Croissant,Core,Food,Bake Case,Pastries,4.0,0.0,0.0,0,0,2.0,0.0,1.0,1,0
117,2019-07-09,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,2.0,1.0,1.0,10,0,2.0,0.0,5.0,1,0
117,2019-07-09,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,2.0,1.0,1.0,18,0,2.0,0.0,5.0,1,0
117,2019-07-09,820602,Everything Bagel,Core,Food,Bake Case,Bagels,3.0,3.0,0.0,8,1,2.0,3.895409,5.0,1,0
117,2019-07-09,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,6.0,5.0,0.0,11,1,2.0,1.140231,5.0,1,0
117,2019-07-09,820902,Butter Croissant,Core,Food,Bake Case,Pastries,8.0,5.0,2.0,13,0,2.0,0.0,5.0,1,0
117,2019-07-09,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,4.0,4.0,0.0,17,1,2.0,0.283778,5.0,1,0
117,2019-07-09,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,4.0,4.0,0.0,9,1,2.0,2.119058,5.0,1,0
117,2019-07-09,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,2.0,0.0,16,1,2.0,0.35968,5.0,1,0
117,2019-07-09,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,2.0,0.0,2.0,0,0,2.0,0.0,5.0,1,0
117,2019-07-09,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,6.0,1.0,0.0,9,0,2.0,0.0,5.0,1,0
117,2019-07-09,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,2.0,0.0,0.0,0,0,2.0,0.0,5.0,1,0
117,2019-07-09,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,0.0,4.0,3.0,18,0,2.0,0.0,5.0,1,0
117,2019-07-09,841402,Almond Croissant,Core,Food,Bake Case,Pastries,4.0,1.0,0.0,20,0,2.0,0.0,5.0,1,0
117,2019-07-10,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,2.0,2.0,1.0,16,0,2.0,0.0,6.0,1,0
117,2019-07-10,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,2.0,1.0,1.0,10,0,2.0,0.0,6.0,1,0
117,2019-07-10,820602,Everything Bagel,Core,Food,Bake Case,Bagels,3.0,2.0,0.0,8,1,2.0,3.895409,6.0,1,0
117,2019-07-10,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,6.0,4.0,0.0,19,0,2.0,0.0,6.0,1,0
117,2019-07-10,820902,Butter Croissant,Core,Food,Bake Case,Pastries,6.0,6.0,0.0,17,0,2.0,0.0,6.0,1,0
117,2019-07-10,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,4.0,2.0,0.0,9,0,2.0,0.0,6.0,1,0
117,2019-07-10,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,4.0,3.0,0.0,17,1,2.0,0.220266,6.0,1,0
117,2019-07-10,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,2.0,0.0,16,1,2.0,0.35968,6.0,1,0
117,2019-07-10,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,2.0,0.0,2.0,0,0,2.0,0.0,6.0,1,0
117,2019-07-10,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,4.0,3.0,0.0,14,1,2.0,0.650894,6.0,1,0
117,2019-07-10,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,2.0,1.0,0.0,10,1,2.0,1.322211,6.0,1,0
117,2019-07-10,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,8.0,4.0,7.0,13,0,2.0,0.0,6.0,1,0
117,2019-07-10,841402,Almond Croissant,Core,Food,Bake Case,Pastries,4.0,3.0,0.0,19,1,2.0,0.079577,6.0,1,0
117,2019-07-11,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,2.0,2.0,0.0,11,1,2.0,1.341056,4.0,1,0
117,2019-07-11,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,2.0,1.0,2.0,7,0,2.0,0.0,4.0,1,0
117,2019-07-11,820602,Everything Bagel,Core,Food,Bake Case,Bagels,3.0,1.0,0.0,7,0,2.0,0.0,4.0,1,0
117,2019-07-11,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,6.0,5.0,0.0,15,1,2.0,0.403222,4.0,1,0
117,2019-07-11,820902,Butter Croissant,Core,Food,Bake Case,Pastries,6.0,4.0,0.0,8,0,2.0,0.0,4.0,1,0
117,2019-07-11,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,4.0,4.0,0.0,9,1,2.0,2.791204,4.0,1,0
117,2019-07-11,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,4.0,4.0,0.0,15,1,2.0,0.497291,4.0,1,0
117,2019-07-11,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,2.0,0.0,16,1,2.0,0.35968,4.0,1,0
117,2019-07-11,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,2.0,2.0,2.0,10,0,2.0,0.0,4.0,1,0
117,2019-07-11,3000207,Danish - Classic Cheese,Core,Food,Bake Case,Pastries,6.0,1.0,0.0,7,0,2.0,0.0,4.0,1,0
117,2019-07-11,3000209,Croissant - White Cheddar Jalapeno,Core,Food,Bake Case,Pastries,2.0,0.0,0.0,0,0,2.0,0.0,4.0,1,0
117,2019-07-11,3000214,Coffee Cake with Streusel,Core,Food,Bake Case,Cakes & Breads,0.0,3.0,3.0,18,0,2.0,0.0,4.0,1,0
117,2019-07-11,841402,Almond Croissant,Core,Food,Bake Case,Pastries,4.0,4.0,0.0,10,1,2.0,1.781895,4.0,1,0
117,2019-07-12,3000227,Caprese Sandwich,Unassigned,Food,Cold Case,Ready to Eat,2.0,1.0,1.0,8,0,2.0,0.0,0.0,1,0
117,2019-07-12,3000278,Breakfast Burrito Egg Beans & Rice,Unassigned,Food,Cold Case,Ready to Eat,2.0,1.0,2.0,7,0,2.0,0.0,0.0,1,0
117,2019-07-12,820602,Everything Bagel,Core,Food,Bake Case,Bagels,3.0,3.0,0.0,8,1,2.0,3.895409,0.0,1,0
117,2019-07-12,820801,Blueberry Scone,Core,Food,Bake Case,Muffins & Scones,12.0,4.0,4.0,18,0,2.0,0.0,0.0,1,0
117,2019-07-12,820902,Butter Croissant,Core,Food,Bake Case,Pastries,8.0,4.0,2.0,18,0,2.0,0.0,0.0,1,0
117,2019-07-12,820224,Chocolate Croissant,Core,Food,Bake Case,Pastries,4.0,0.0,0.0,0,0,2.0,0.0,0.0,1,0
117,2019-07-12,810703,Cinnamon Roll,Core,Food,Bake Case,Pastries,4.0,3.0,0.0,16,1,2.0,0.344965,0.0,1,0
117,2019-07-12,3000210,Cookie - Chocolate Chunk,Core,Food,Bake Case,Cookies & Bars,2.0,0.0,0.0,0,0,2.0,0.0,0.0,1,0
117,2019-07-12,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,Unassigned,Food,Cold Case,Ready to Eat,3.0,2.0,3.0,10,0,2.0,0.0,0.0,1,0
